"base","new","diff"
0.0689579982299247,0.0835468392349255,-0.0145888410050008
0.163931467043623,0.157528334478826,0.0064031325647973
0.279857734907381,0.293540738207463,-0.0136830033000824
0.343349162115899,0.353441112763618,-0.0100919506477197
0.205784742692239,0.240401072571492,-0.0346163298792532
0.194055072119248,0.200950426758826,-0.00689535463957786
0.375002237974386,0.367835178441893,0.00716705953249253
0.600384726492708,0.615078427639689,-0.0146937011469815
0.318733310339891,0.330367269089214,-0.0116339587493233
0.29803023873128,0.296973707292867,0.00105653143841311
0.20698870069393,0.188228019867223,0.0187606808267071
0.319835273544491,0.318660422855234,0.0011748506892566
0.204516193510072,0.218585834142497,-0.0140696406324257
0.162373397353112,0.165408682833082,-0.00303528547997028
0.155192752026619,0.144480695438559,0.0107120565880599
0.244476248950965,0.208149108842748,0.0363271401082163
0.19420728099834,0.187720997362167,0.00648628363617323
0.169744291120768,0.130586683856455,0.0391576072643127
0.189514229461199,0.166996242874268,0.0225179865869312
0.353478534713572,0.346188430736881,0.00729010397669105
0.206243177576473,0.147801200256099,0.0584419773203746
0.18465301221907,0.139442728204711,0.0452102840143584
0.40909877721877,0.382175672164955,0.0269231050538152
0.486397499191379,0.499854421874909,-0.0134569226835305
0.652754501718359,0.675709442017664,-0.0229549402993042
0.739186553130298,0.743139062187309,-0.00395250905701094
0.527401602716218,0.556761848440078,-0.0293602457238595
0.554336803660875,0.508185381391422,0.0461514222694533
0.492284366135502,0.470415538884555,0.0218688272509474
0.55709581079264,0.594888158429509,-0.0377923476368686
0.592741610229678,0.568817611925949,0.0239239983037284
0.635639097297844,0.662987096601267,-0.027347999303423
0.638385337800248,0.624445982106059,0.0139393556941888
0.227837494403761,0.230846917433312,-0.00300942302955171
0.280735561410461,0.2900727428787,-0.0093371814682392
0.332680123928003,0.324823836638747,0.00785628728925641
0.261858835908765,0.277025692362096,-0.0151668564533314
0.345564196852219,0.348613200210566,-0.00304900335834751
0.191121638916563,0.206079415505893,-0.0149577765893301
0.244906633131505,0.249996487876733,-0.00508985474522783
0.286968268296643,0.287741803808208,-0.000773535511564172
0.161476753454587,0.15793735198791,0.00353940146667711
0.140594347245517,0.146478903000307,-0.00588455575479002
0.482671958812566,0.458599972539642,0.0240719862729238
0.466129795370344,0.465026292926456,0.00110350244388796
0.178553604861575,0.16659213648253,0.0119614683790446
0.2311474783598,0.196677975497653,0.0344695028621472
0.198873830042176,0.211726721892392,-0.0128528918502161
0.264634905978098,0.288060639254524,-0.0234257332764262
0.477017244378998,0.4566407861205,0.0203764582584973
0.493351265645757,0.473896201760051,0.0194550638857058
0.520109189245292,0.531756274406929,-0.011647085161636
0.523211542283939,0.492570184073429,0.0306413582105102
0.5073315299593,0.489248587163783,0.0180829427955168
0.541719267936265,0.529994735160048,0.0117245327762174
0.144291274587142,0.168840300507706,-0.0245490259205645
0.582042241236866,0.563494660210155,0.0185475810267108
0.503842385424504,0.476085940539949,0.0277564448845547
0.502876282886471,0.509085031677706,-0.0062087487912349
0.536699089980173,0.503588696068723,0.0331103939114495
0.357685370196492,0.349209904195764,0.00847546600072763
0.543115725188556,0.521048356495008,0.0220673686935481
0.400182028206497,0.418878967099915,-0.018696938893418
0.0511972524223856,0.0779830968917969,-0.0267858444694113
0.166940531265008,0.15852326224521,0.00841726901979709
0.14891129508788,0.145296569764477,0.00361472532340329
0.417603214010395,0.44792418339887,-0.0303209693884756
0.2040758210654,0.217621030506231,-0.0135452094408315
0.222585492336397,0.214904912612306,0.00768057972409067
0.359558107591249,0.328035018929575,0.0315230886616742
0.27242533771809,0.237581395887259,0.0348439418308305
0.266620096173029,0.248967508565558,0.017652587607471
0.219727193133939,0.214017551700253,0.00570964143368574
0.239318724157695,0.191374193249156,0.0479445309085387
0.205265770778831,0.179578506767956,0.0256872640108755
0.259596197229992,0.203579794991585,0.0560164022384071
0.312454808257294,0.261995336382164,0.0504594718751296
0.190257272356746,0.189078677713139,0.00117859464360745
